M,N,K,in_dtype,out_dtype,bias,scale_A_type,scale_B_type,B_preshuffled,cu_num,best_solution_idx,best_time_ms,err_ratio,tflops,bw_gb_s
5632,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,-1,0.0964,0,551.161,710.86
5760,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271162,0.0928,0,1041.617,726.17
5888,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269551,0.0926,0,1066.999,741.85
5888,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144572,0.0975,0,570.01,730.77
5888,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145153,0.1062,0,588.626,738.67
5888,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145157,0.0255,0,241.815,1989.29
5888,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270200,0.0996,0,1116.169,609.51
5888,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,140751,0.0225,0,173.835,784.01
6016,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144277,0.0246,0,256.302,2107.54
5760,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143986,0.1053,0,580.671,730.88
6016,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143932,0.0318,0,376.37,824.88
5760,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,140874,0.0228,0,167.371,755.49
6016,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143986,0.106,0,602.604,754.03
5888,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144055,0.03,0,391.136,858.66
6016,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270198,0.1007,0,1127.953,613.91
6016,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144572,0.0986,0,575.952,736.31
6016,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144281,0.0222,0,180.036,811.33
6144,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271254,0.0968,0,1198.253,650.09
6144,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,-1,0.0306,0,400.303,875.95
6144,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271057,0.1039,0,992.481,686.53
6016,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269553,0.0963,0,1047.89,726.67
6144,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144583,0.1036,0,559.706,713.6
6272,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143854,0.0263,0,250.301,2056.5
6144,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145040,0.1102,0,591.903,738.59
6272,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144593,0.1037,0,571.013,726.12
6144,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144197,0.0226,0,180.476,812.69
6272,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269625,0.1029,0,1022.564,705.64
6144,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143855,0.0267,0,241.167,1982.25
6272,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145091,0.0306,0,408.402,892.32
6272,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144198,0.106,0,627.986,781.53
6400,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143867,0.025,0,268.058,2201.53
6400,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270829,0.1012,0,1194.011,643.91
6272,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,139890,0.0235,0,177.106,796.93
6400,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143986,0.1078,0,630.594,782.77
6400,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,142336,0.0235,0,180.551,811.85
6400,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145154,0.0315,0,403.901,881.2
6272,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271254,0.1021,0,1159.73,627.27
6400,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269631,0.1066,0,1007.203,693.44
6528,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143932,0.0315,0,413.186,900.19
6528,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144101,0.1102,0,559.08,707.45
6528,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271166,0.1104,0,1115.889,600.07
6528,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144253,0.0256,0,267.806,2198.64
6400,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144578,0.1109,0,544.496,690.66
6528,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270097,0.1091,0,1004.234,689.85
6656,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270097,0.1086,0,1028.648,705.11
6656,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144100,0.1116,0,562.992,710.74
6656,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143990,0.1253,0,563.953,696.66
6656,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143855,0.0258,0,270.682,2221.45
6656,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270115,0.11,0,1142.432,612.66
6784,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144281,0.0255,0,278.876,2287.91
6656,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144894,0.0224,0,197.212,885.58
6528,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143990,0.1245,0,556.605,689.22
6784,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145156,0.0334,0,404.821,879.62
6528,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144003,0.023,0,188.168,845.53
6656,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143932,0.0349,0,380.133,827.06
6784,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143990,0.1259,0,572.083,705.08
6784,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271187,0.1129,0,1134.057,606.56
6784,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145129,0.1158,0,553.048,696.62
6912,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270202,0.1104,0,1181.722,630.44
6784,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144847,0.0224,0,201.347,903.58
6912,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271066,0.1144,0,1013.266,691.75
6912,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144058,0.0344,0,400.366,868.85
6784,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271068,0.1152,0,988.344,676.08
6912,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144946,0.1166,0,559.533,703.26
7040,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144283,0.026,0,283.478,2324.15
6912,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143990,0.1253,0,585.579,720.11
7040,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144064,0.1161,0,572.185,717.66
6912,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144429,0.0227,0,202.336,907.47
6912,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144446,0.0271,0,267.561,2194.36
7040,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270058,0.1174,0,1006.454,685.77
7040,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,-1,0.0346,0,405.066,877.98
7040,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143993,0.1234,0,605.667,743.22
7168,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144446,0.027,0,278.15,2279.76
7168,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271059,0.1163,0,1162.83,617.36
7168,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143991,0.1281,0,593.892,727.27
7040,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144964,0.0236,0,197.764,886.44
7168,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144587,0.0233,0,204.27,915.09
7040,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271059,0.1186,0,1120.537,596.32
7168,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143986,0.0344,0,415.34,899.2
7168,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270107,0.1159,0,1037.52,705.62
7296,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144317,0.0347,0,417.957,903.84
7296,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144111,0.1158,0,594.458,742.63
7296,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144281,0.0261,0,293.291,2403.14
7296,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271263,0.1219,0,1129.221,598.13
7168,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144570,0.1214,0,557.167,697.41
7296,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269536,0.1163,0,1052.103,714.25
7424,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271160,0.1234,0,1009.49,684.13
7424,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144281,0.0273,0,284.79,2332.81
7424,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143994,0.1352,0,583.084,711.23
7424,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144113,0.1303,0,537.763,670.53
7424,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270130,0.1296,0,1080.844,571.23
7552,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144281,0.0266,0,297.864,2439.22
7424,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144754,0.0224,0,219.829,983.73
7296,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145039,0.1342,0,577.015,705.19
7552,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143916,0.0355,0,423.087,912.97
7296,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,142220,0.0234,0,207.276,928.05
7424,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144317,0.0359,0,412.129,890.26
7552,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270206,0.1267,0,1125.173,593.37
7552,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143994,0.1326,0,604.458,735.92
7552,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144119,0.129,0,552.334,687.44
7680,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270131,0.1252,0,1158.05,609.43
7552,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144869,0.0245,0,204.149,913.1
7680,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271166,0.1261,0,1021.693,690.11
7680,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144293,0.0363,0,420.701,906.89
7552,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271166,0.1255,0,1009.959,683.3
7680,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145071,0.131,0,553.338,687.47
7808,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144284,0.0275,0,297.753,2437.03
7680,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143994,0.137,0,595.304,723.46
7808,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145071,0.1282,0,574.885,713.01
7680,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144755,0.0227,0,224.718,1004.6
7680,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144281,0.0269,0,299.215,2449.63
7808,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143916,0.0364,0,426.818,919.17
7808,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,266758,0.1283,0,1020.95,688.52
7808,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143994,0.1376,0,602.662,731.11
7936,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270509,0.1335,0,1122.049,588.13
7936,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144281,0.0283,0,293.588,2402.33
7936,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143995,0.1386,0,607.709,735.98
7808,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144898,0.0238,0,217.44,971.6
7936,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143933,0.0232,0,227.015,1013.92
7808,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270206,0.1288,0,1144.335,600.99
7936,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143916,0.0373,0,423.11,910.31
7936,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269528,0.1331,0,1000.168,673.47
8064,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143916,0.0373,0,430.327,924.97
8064,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144281,0.0279,0,303.166,2480.09
8064,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145026,0.1352,0,562.769,695.7
8064,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270137,0.1355,0,1123.558,587.8
7936,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,141483,0.1377,0,543.871,673.42
8064,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270121,0.1309,0,1033.324,694.76
8192,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270123,0.1336,0,1028.778,690.71
8192,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145110,0.0304,0,282.181,2307.88
8192,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,141312,0.1498,0,580.717,701.01
8320,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143855,0.0278,0,314.166,2568.88
8192,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270132,0.1386,0,1115.223,582.36
8192,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144127,0.1371,0,563.711,695.77
8192,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143988,0.0227,0,239.636,1069.34
8064,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143998,0.1495,0,572.555,692.26
8320,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144071,0.0393,0,421.837,905.12
8064,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144819,0.0227,0,235.912,1053.18
8192,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143919,0.0381,0,428.416,920.04
8320,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270132,0.1418,0,1107.622,577.35
8320,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,-1,0.1403,0,559.566,689.6
8320,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143998,0.1518,0,581.754,701.17
8448,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,266101,0.1353,0,1178.472,613.21
8320,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144200,0.0229,0,240.66,1073.46
8448,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271263,0.1369,0,1035.391,693.23
8448,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145053,0.041,0,409.823,878.59
8320,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271064,0.1378,0,1012.621,678.91
8448,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,-1,0.1423,0,560.25,689.42
8576,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144283,0.0308,0,292.274,2388.82
8448,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143998,0.148,0,606.136,729.45
8576,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144062,0.149,0,543.165,667.44
8448,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145023,0.0227,0,246.819,1100.48
8448,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144281,0.028,0,315.855,2582.12
8576,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,-1,0.0401,0,425.44,911.32
8576,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270130,0.1435,0,1002.889,670.59
8576,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143998,0.1537,0,592.448,711.93
8704,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143855,0.0293,0,311.543,2545.78
8704,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269601,0.1473,0,1115.226,578.36
8704,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143998,0.1542,0,599.214,719.03
8576,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144731,0.0239,0,238.186,1061.57
8704,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144965,0.0228,0,253.582,1129.75
8576,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269601,0.1478,0,1094.984,568.8
8704,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145151,0.041,0,422.531,904.36
8704,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271077,0.1486,0,982.853,656.35
8832,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,-1,0.0403,0,435.769,931.97
8832,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144282,0.0293,0,316.255,2583.76
8832,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144135,0.1514,0,550.367,674.43
8832,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269601,0.1533,0,1087.247,562.94
8704,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,-1,0.1527,0,537.86,660.0
8832,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271190,0.145,0,1021.643,681.4
8960,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270130,0.1459,0,1030.289,686.33
8960,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144284,0.0291,0,323.07,2638.91
8960,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269606,0.1562,0,1082.971,559.85
9088,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145110,0.0286,0,332.866,2718.41
8960,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,-1,0.1483,0,570.191,697.8
8960,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144002,0.1569,0,606.123,725.33
8960,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144732,0.0223,0,266.335,1185.69
8832,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144002,0.1645,0,569.975,683.0
8832,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145023,0.0227,0,258.266,1150.19
9088,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145151,0.0418,0,432.8,924.24
8960,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,-1,0.042,0,424.447,907.07
9088,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269609,0.1583,0,1083.721,559.39
9088,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144064,0.1526,0,561.943,686.82
9216,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269717,0.155,0,1122.131,578.36
9088,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144002,0.1666,0,579.072,692.05
9088,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144748,0.0221,0,272.265,1211.67
9216,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145151,0.0422,0,434.627,927.48
9216,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270237,0.1538,0,1005.217,668.07
